id,ACTION
32907,0.961801
32908,0.996133
32909,0.998423
32910,0.931913
32911,0.983443
32912,0.981793
32913,0.969701
32914,0.998312
32915,0.988085
32916,0.988186
32917,0.982714
32918,0.997160
32919,0.993255
32920,0.926157
32921,0.985925
32922,0.996980
32923,0.993152
32924,0.980919
32925,0.887926
32926,0.806697
32927,0.996799
32928,0.997254
32929,0.990291
32930,0.972549
32931,0.993631
32932,0.991947
32933,0.968277
32934,0.997377
32935,0.949288
32936,0.992368
32937,0.968950
32938,0.995282
32939,0.982883
32940,0.964536
32941,0.996495
32942,0.994702
32943,0.993425
32944,0.999222
32945,0.973644
32946,0.996859
32947,0.996102
32948,0.903523
32949,0.981319
32950,0.992303
32951,0.935180
32952,0.996189
32953,0.997094
32954,0.971849
32955,0.977343
32956,0.995076
32957,0.993255
32958,0.982259
32959,0.990049
32960,0.904814
32961,0.976957
32962,0.992260
32963,0.994722
32964,0.883960
32965,0.997520
32966,0.997613
32967,0.997797
32968,0.997341
32969,0.998778
32970,0.942403
32971,0.999824
32972,0.978922
32973,0.982798
32974,0.982516
32975,0.884894
32976,0.883339
32977,0.994936
32978,0.999576
32979,0.997982
32980,0.995303
32981,0.996578
32982,0.972495
32983,0.993941
32984,0.968571
32985,0.998653
32986,0.984413
32987,0.958084
32988,0.963443
32989,0.995618
32990,0.630158
32991,0.997999
32992,0.988569
32993,0.250202
32994,0.992413
32995,0.999297
32996,0.995913
32997,0.996037
32998,0.994852
32999,0.901768
33000,0.996195
33001,0.998158
33002,0.995939
33003,0.998683
33004,0.995447
33005,0.734851
33006,0.988880
33007,0.998788
33008,0.998828
33009,0.999070
33010,0.992940
33011,0.934068
33012,0.977809
33013,0.999772
33014,0.995876
33015,0.996703
33016,0.960913
33017,0.997833
33018,0.973712
33019,0.995810
33020,0.923050
33021,0.993475
33022,0.991009
33023,0.983918
33024,0.992583
33025,0.968263
33026,0.996777
33027,0.987111
33028,0.955594
33029,0.990650
33030,0.971871
33031,0.936186
33032,0.996128
33033,0.990429
33034,0.986661
33035,0.992091
33036,0.998159
33037,0.839574
33038,0.994823
33039,0.999297
33040,0.991303
33041,0.639249
33042,0.951144
33043,0.996567
33044,0.777146
33045,0.925065
33046,0.644566
33047,0.954141
33048,0.997502
33049,0.941859
33050,0.981389
33051,0.984315
33052,0.939762
33053,0.999489
33054,0.984850
33055,0.991103
33056,0.997150
33057,0.992319
33058,0.993005
33059,0.875581
33060,0.998427
33061,0.997116
33062,0.991179
33063,0.908803
33064,0.162600
33065,0.274630
33066,0.676543
33067,0.990988
33068,0.899414
33069,0.997687
33070,0.961759
33071,0.996869
33072,0.999123
33073,0.993974
33074,0.982462
33075,0.987525
33076,0.997840
33077,0.941960
33078,0.991092
33079,0.996610
33080,0.939095
33081,0.945210
33082,0.999464
33083,0.984000
33084,0.999699
33085,0.918954
33086,0.982714
33087,0.987012
33088,0.867206
33089,0.995025
33090,0.972144
33091,0.995369
33092,0.997725
33093,0.994190
33094,0.967663
33095,0.999681
33096,0.963934
33097,0.984444
33098,0.993763
33099,0.985369
33100,0.991851
33101,0.994860
33102,0.563711
33103,0.986324
33104,0.997702
33105,0.960005
33106,0.996759
33107,0.992582
33108,0.999558
33109,0.626348
33110,0.995816
33111,0.996924
33112,0.595897
33113,0.959569
33114,0.990360
33115,0.996297
33116,0.985179
33117,0.948804
33118,0.994738
33119,0.976112
33120,0.985837
33121,0.992448
33122,0.325481
33123,0.735424
33124,0.999475
33125,0.991055
33126,0.352062
33127,0.998261
33128,0.942657
33129,0.996017
33130,0.416919
33131,0.953504
33132,0.997541
33133,0.940010
33134,0.872037
33135,0.998543
33136,0.995689
33137,0.916602
33138,0.860030
33139,0.889148
33140,0.950955
33141,0.976802
33142,0.690850
33143,0.923645
33144,0.997148
33145,0.691209
33146,0.608987
33147,0.987996
33148,0.996741
33149,0.998854
33150,0.993027
33151,0.998835
33152,0.994567
33153,0.996986
33154,0.974472
33155,0.995883
33156,0.902138
33157,0.986512
33158,0.793116
33159,0.847698
33160,0.999156
33161,0.971935
33162,0.993496
33163,0.999682
33164,0.960431
33165,0.998303
33166,0.989323
33167,0.982485
33168,0.993464
33169,0.946629
33170,0.984183
33171,0.999574
33172,0.968879
33173,0.992373
33174,0.998549
33175,0.993859
33176,0.982039
33177,0.956756
33178,0.885461
33179,0.989992
33180,0.972370
33181,0.999190
33182,0.996924
33183,0.984768
33184,0.454109
33185,0.974992
33186,0.955842
33187,0.996541
33188,0.993851
33189,0.997245
33190,0.995493
33191,0.997727
33192,0.997204
33193,0.874000
33194,0.989863
33195,0.974920
33196,0.975341
33197,0.999629
33198,0.972886
33199,0.962313
33200,0.971384
33201,0.989497
33202,0.999408
33203,0.998592
33204,0.993015
33205,0.978047
33206,0.999005
33207,0.957828
33208,0.995325
33209,0.927517
33210,0.999484
33211,0.999080
33212,0.998186
33213,0.921397
33214,0.675764
33215,0.434152
33216,0.991865
33217,0.966873
33218,0.992444
33219,0.999348
33220,0.997790
33221,0.992891
33222,0.997024
33223,0.998137
33224,0.981989
33225,0.999347
33226,0.999186
33227,0.740926
33228,0.995723
33229,0.981879
33230,0.979893
33231,0.996994
33232,0.998486
33233,0.997411
33234,0.995579
33235,0.830523
33236,0.285422
33237,0.998263
33238,0.986904
33239,0.975469
33240,0.987169
33241,0.997702
33242,0.975731
33243,0.598833
33244,0.993916
33245,0.981042
33246,0.933821
33247,0.998665
33248,0.954129
33249,0.997704
33250,0.825780
33251,0.995555
33252,0.989321
33253,0.984850
33254,0.998698
33255,0.974662
33256,0.997140
33257,0.941217
33258,0.837791
33259,0.992942
33260,0.182250
33261,0.994246
33262,0.767391
33263,0.992806
33264,0.999834
33265,0.997125
33266,0.988173
33267,0.999536
33268,0.998947
33269,0.997659
33270,0.997655
33271,0.998896
33272,0.975158
33273,0.997800
33274,0.968377
33275,0.998278
33276,0.984506
33277,0.994246
33278,0.992165
33279,0.969536
33280,0.645971
33281,0.566895
33282,0.997233
33283,0.793456
33284,0.976426
33285,0.993471
33286,0.968227
33287,0.760293
33288,0.971772
33289,0.997062
33290,0.998051
33291,0.995744
33292,0.988050
33293,0.984841
33294,0.942724
33295,0.998853
33296,0.988818
33297,0.994244
33298,0.927550
33299,0.990968
33300,0.984449
33301,0.977920
33302,0.992179
33303,0.992801
33304,0.997429
33305,0.810460
33306,0.987173
33307,0.958112
33308,0.998562
33309,0.216480
33310,0.984684
33311,0.915142
33312,0.987094
33313,0.991833
33314,0.980923
33315,0.997718
33316,0.995539
33317,0.983788
33318,0.995373
33319,0.967683
33320,0.966181
33321,0.993690
33322,0.972662
33323,0.995023
33324,0.999545
33325,0.967438
33326,0.354801
33327,0.948466
33328,0.990050
33329,0.994052
33330,0.997400
33331,0.997468
33332,0.992682
33333,0.991589
33334,0.996257
33335,0.992698
33336,0.917448
33337,0.959919
33338,0.989435
33339,0.988302
33340,0.996141
33341,0.996609
33342,0.995244
33343,0.993183
33344,0.839825
33345,0.994403
33346,0.856030
33347,0.996705
33348,0.995644
33349,0.951430
33350,0.978837
33351,0.997882
33352,0.995856
33353,0.997054
33354,0.996114
33355,0.999371
33356,0.959837
33357,0.998955
33358,0.999244
33359,0.985447
33360,0.990858
33361,0.930235
33362,0.986423
33363,0.881253
33364,0.996286
33365,0.997777
33366,0.970233
33367,0.508208
33368,0.999044
33369,0.922860
33370,0.989872
33371,0.963270
33372,0.994670
33373,0.998927
33374,0.997580
33375,0.994746
33376,0.965205
33377,0.998989
33378,0.998461
33379,0.983864
33380,0.985165
33381,0.982840
33382,0.979980
33383,0.710209
33384,0.592457
33385,0.997725
33386,0.998287
33387,0.985167
33388,0.884095
33389,0.971091
33390,0.637520
33391,0.999418
33392,0.965528
33393,0.951612
33394,0.983884
33395,0.993246
33396,0.983164
33397,0.999472
33398,0.997505
33399,0.976178
33400,0.764979
33401,0.985601
33402,0.991288
33403,0.998251
33404,0.987032
33405,0.989740
33406,0.999392
33407,0.997336
33408,0.960102
33409,0.998781
33410,0.952896
33411,0.975923
33412,0.983230
33413,0.994897
33414,0.999333
33415,0.990204
33416,0.985871
33417,0.992789
33418,0.994611
33419,0.992717
33420,0.978813
33421,0.673397
33422,0.997416
33423,0.993087
33424,0.968575
33425,0.995865
33426,0.880705
33427,0.990881
33428,0.972664
33429,0.999750
33430,0.953112
33431,0.999728
33432,0.986339
33433,0.971567
33434,0.835522
33435,0.990555
33436,0.959975
33437,0.999269
33438,0.995799
33439,0.906616
33440,0.996772
33441,0.990237
33442,0.998960
33443,0.926692
33444,0.996428
33445,0.914229
33446,0.986261
33447,0.856009
33448,0.805497
33449,0.999393
33450,0.993101
33451,0.978237
33452,0.998653
33453,0.996695
33454,0.989152
33455,0.988275
33456,0.996204
33457,0.999538
33458,0.994071
33459,0.742225
33460,0.997689
33461,0.969988
33462,0.997552
33463,0.981466
33464,0.993445
33465,0.993884
33466,0.874472
33467,0.999253
33468,0.995008
33469,0.951757
33470,0.995701
33471,0.999739
33472,0.985288
33473,0.968324
33474,0.994922
33475,0.994829
33476,0.883768
33477,0.979105
33478,0.980463
33479,0.996068
33480,0.996757
33481,0.999387
33482,0.499889
33483,0.990180
33484,0.996429
33485,0.991229
33486,0.997690
33487,0.991470
33488,0.980136
33489,0.992656
33490,0.999486
33491,0.975164
33492,0.957627
33493,0.994795
33494,0.919074
33495,0.995012
33496,0.994240
33497,0.998982
33498,0.997978
33499,0.957915
33500,0.912394
33501,0.992879
33502,0.151074
33503,0.965194
33504,0.954562
33505,0.974277
33506,0.962264
33507,0.768593
33508,0.992581
33509,0.983002
33510,0.915813
33511,0.999466
33512,0.490877
33513,0.991668
33514,0.977924
33515,0.992310
33516,0.994772
33517,0.723314
33518,0.998164
33519,0.999258
33520,0.996678
33521,0.998174
33522,0.609551
33523,0.999056
33524,0.996638
33525,0.428809
33526,0.808851
33527,0.996653
33528,0.981277
33529,0.999417
33530,0.999108
33531,0.997778
33532,0.995802
33533,0.999660
33534,0.992506
33535,0.998895
33536,0.952109
33537,0.991146
33538,0.883862
33539,0.998012
33540,0.995772
33541,0.911347
33542,0.999538
33543,0.998919
33544,0.975027
33545,0.997470
33546,0.970984
33547,0.996337
33548,0.998730
33549,0.988366
33550,0.997909
33551,0.998499
33552,0.999367
33553,0.116549
33554,0.996685
33555,0.508281
33556,0.996515
33557,0.999638
33558,0.990140
33559,0.997756
33560,0.997274
33561,0.711975
33562,0.941458
33563,0.602562
33564,0.999590
33565,0.996471
33566,0.829482
33567,0.998870
33568,0.999815
33569,0.995376
33570,0.971735
33571,0.999166
33572,0.988733
33573,0.979719
33574,0.976116
33575,0.984038
33576,0.876032
33577,0.981182
33578,0.976898
33579,0.932251
33580,0.995122
33581,0.993867
33582,0.712050
33583,0.791076
33584,0.936968
33585,0.149125
33586,0.996996
33587,0.985956
33588,0.993306
33589,0.282019
33590,0.990528
33591,0.993373
33592,0.990069
33593,0.976514
33594,0.991741
33595,0.968802
33596,0.999615
33597,0.993616
33598,0.962454
33599,0.373085
33600,0.930748
33601,0.998820
33602,0.995986
33603,0.985739
33604,0.927322
33605,0.998777
33606,0.883551
33607,0.971132
33608,0.980348
33609,0.984603
33610,0.936232
33611,0.987375
33612,0.998333
33613,0.993135
33614,0.998376
33615,0.965666
33616,0.979904
33617,0.999595
33618,0.959392
33619,0.992353
33620,0.931068
33621,0.997526
33622,0.993011
33623,0.991482
33624,0.939656
33625,0.999608
33626,0.993248
33627,0.969034
33628,0.988314
33629,0.994797
33630,0.397401
33631,0.994998
33632,0.991461
33633,0.990051
33634,0.989256
33635,0.996626
33636,0.994816
33637,0.984917
33638,0.993895
33639,0.863699
33640,0.978967
33641,0.967381
33642,0.983418
33643,0.986303
33644,0.998659
33645,0.786796
33646,0.940842
33647,0.999837
33648,0.967134
33649,0.571744
33650,0.991412
33651,0.989414
33652,0.990553
33653,0.998313
33654,0.944092
33655,0.917427
33656,0.995827
33657,0.975163
33658,0.995269
33659,0.984341
33660,0.960590
33661,0.984673
33662,0.964076
33663,0.924345
33664,0.978702
33665,0.998552
33666,0.994342
33667,0.986613
33668,0.999756
33669,0.900561
33670,0.997781
33671,0.998288
33672,0.973526
33673,0.998954
33674,0.993107
33675,0.923387
33676,0.922134
33677,0.534274
33678,0.865016
33679,0.989674
33680,0.999411
33681,0.981310
33682,0.948487
33683,0.976588
33684,0.819720
33685,0.983584
33686,0.999774
33687,0.965369
33688,0.992743
33689,0.983098
33690,0.989896
33691,0.997105
33692,0.991699
33693,0.988154
33694,0.969912
33695,0.979060
33696,0.993377
33697,0.989551
33698,0.997100
33699,0.781029
33700,0.995166
33701,0.995885
33702,0.936349
33703,0.999447
33704,0.998419
33705,0.985932
33706,0.970853
33707,0.999001
33708,0.991420
33709,0.990221
33710,0.978606
33711,0.989513
33712,0.998344
33713,0.948629
33714,0.969523
33715,0.999397
33716,0.995928
33717,0.982232
33718,0.983658
33719,0.468868
33720,0.990681
33721,0.981059
33722,0.995823
33723,0.999070
33724,0.998593
33725,0.995666
33726,0.972183
33727,0.911987
33728,0.998275
33729,0.995526
33730,0.977369
33731,0.991436
33732,0.987250
33733,0.949867
33734,0.996214
33735,0.997483
33736,0.998906
33737,0.998986
33738,0.986368
33739,0.996836
33740,0.997738
33741,0.994011
33742,0.996668
33743,0.995147
33744,0.989027
33745,0.999033
33746,0.647322
33747,0.968076
33748,0.985603
33749,0.930212
33750,0.441753
33751,0.993342
33752,0.940853
33753,0.997210
33754,0.991843
33755,0.995119
33756,0.988769
33757,0.988976
33758,0.975190
33759,0.995859
33760,0.996447
33761,0.997799
33762,0.995217
33763,0.982827
33764,0.996211
33765,0.979838
33766,0.849103
33767,0.989045
33768,0.958451
33769,0.997956
33770,0.993319
33771,0.983989
33772,0.972717
33773,0.967945
33774,0.995568
33775,0.946691
33776,0.993142
33777,0.988249
33778,0.994933
33779,0.997212
33780,0.992894
33781,0.966290
33782,0.648044
33783,0.999476
33784,0.953502
33785,0.876689
33786,0.977675
33787,0.973541
33788,0.967489
33789,0.946636
33790,0.993526
33791,0.991939
33792,0.996874
33793,0.996398
33794,0.986057
33795,0.795011
33796,0.996189
33797,0.608920
33798,0.998194
33799,0.999603
33800,0.984493
33801,0.994962
33802,0.981444
33803,0.978087
33804,0.943013
33805,0.983204
33806,0.996754
33807,0.880143
33808,0.997446
33809,0.896598
33810,0.997600
33811,0.964051
33812,0.986110
33813,0.400028
33814,0.998991
33815,0.162147
33816,0.859111
33817,0.987661
33818,0.994361
33819,0.995144
33820,0.979805
33821,0.997002
33822,0.994214
33823,0.957913
33824,0.999161
33825,0.951420
33826,0.996255
33827,0.998750
33828,0.963875
33829,0.980470
33830,0.999829
33831,0.912266
33832,0.998265
33833,0.995181
33834,0.994554
33835,0.929298
33836,0.987979
33837,0.998293
33838,0.991305
33839,0.992014
33840,0.999517
33841,0.996827
33842,0.979728
33843,0.991364
33844,0.998419
33845,0.999797
33846,0.775715
33847,0.995331
33848,0.993314
33849,0.999443
33850,0.971912
33851,0.885301
33852,0.748427
33853,0.995236
33854,0.984728
33855,0.996573
33856,0.861597
33857,0.799226
33858,0.982387
33859,0.990640
33860,0.419350
33861,0.931647
33862,0.786818
33863,0.993634
33864,0.993210
33865,0.964141
33866,0.993066
33867,0.995728
33868,0.850316
33869,0.985958
33870,0.992888
33871,0.961128
33872,0.998253
33873,0.998676
33874,0.999297
33875,0.973587
33876,0.981370
33877,0.074196
33878,0.985957
33879,0.989598
33880,0.980019
33881,0.999528
33882,0.977122
33883,0.999565
33884,0.901554
33885,0.899721
33886,0.490379
33887,0.979852
33888,0.991702
33889,0.998925
33890,0.990054
33891,0.994785
33892,0.560903
33893,0.489797
33894,0.546535
33895,0.974966
33896,0.997322
33897,0.998445
33898,0.994853
33899,0.993240
33900,0.547441
33901,0.991042
33902,0.974961
33903,0.724458
33904,0.997193
33905,0.993724
33906,0.961212
33907,0.964063
33908,0.997777
33909,0.997484
33910,0.969380
33911,0.822205
33912,0.999737
33913,0.957918
33914,0.999226
33915,0.999468
33916,0.988277
33917,0.998489
33918,0.994610
33919,0.990180
33920,0.992291
33921,0.965929
33922,0.997176
33923,0.985436
33924,0.991555
33925,0.995388
33926,0.989114
33927,0.990860
33928,0.969114
33929,0.998551
33930,0.957162
33931,0.986832
33932,0.919693
33933,0.997358
33934,0.992650
33935,0.997467
33936,0.976107
33937,0.990892
33938,0.998042
33939,0.997690
33940,0.995813
33941,0.940498
33942,0.993234
33943,0.989953
33944,0.989010
33945,0.984712
33946,0.992892
33947,0.986309
33948,0.890990
33949,0.998286
33950,0.891375
33951,0.992897
33952,0.987407
33953,0.997087
33954,0.985179
33955,0.992253
33956,0.993339
33957,0.975795
33958,0.923928
33959,0.983425
33960,0.898854
33961,0.971041
33962,0.998586
33963,0.994630
33964,0.997800
33965,0.999688
33966,0.998362
33967,0.952327
33968,0.968085
33969,0.999350
33970,0.823259
33971,0.964461
33972,0.996992
33973,0.998883
33974,0.993476
33975,0.996108
33976,0.996619
33977,0.958357
33978,0.957770
33979,0.998771
33980,0.420497
33981,0.988345
33982,0.990451
33983,0.976686
33984,0.992771
33985,0.992627
33986,0.994479
33987,0.989883
33988,0.999089
33989,0.938735
33990,0.953868
33991,0.990847
33992,0.994799
33993,0.682064
33994,0.997236
33995,0.831872
33996,0.988639
33997,0.996381
33998,0.972342
33999,0.989015
34000,0.992073
34001,0.996877
34002,0.999305
34003,0.592032
34004,0.992904
34005,0.999199
34006,0.987681
34007,0.987503
34008,0.972651
34009,0.473699
34010,0.801929
34011,0.994376
34012,0.995956
34013,0.943300
34014,0.997931
34015,0.989392
34016,0.905343
34017,0.991124
34018,0.987317
34019,0.996242
34020,0.994813
34021,0.994938
34022,0.954490
34023,0.990508
34024,0.973899
34025,0.989284
34026,0.935431
34027,0.816958
34028,0.996041
34029,0.894630
34030,0.476023
34031,0.996380
34032,0.759148
34033,0.926900
34034,0.973040
34035,0.990565
34036,0.973881
34037,0.996197
34038,0.899546
34039,0.994824
34040,0.992374
34041,0.999296
34042,0.918458
34043,0.999622
34044,0.995169
34045,0.990423
34046,0.996917
34047,0.997605
34048,0.999548
34049,0.999930
34050,0.984915
34051,0.994925
34052,0.949842
34053,0.965696
34054,0.997903
34055,0.988761
34056,0.999968
34057,0.999453
34058,0.986216
34059,0.997091
34060,0.998829
34061,0.978022
34062,0.917819
34063,0.964947
34064,0.965973
34065,0.999003
34066,0.997290
34067,0.999953
34068,0.296392
34069,0.997609
34070,0.998416
34071,0.652878
34072,0.952917
34073,0.997763
34074,0.967978
34075,0.986433
34076,0.993479
34077,0.990946
34078,0.978617
34079,0.999514
34080,0.994391
34081,0.990222
34082,0.998960
34083,0.998721
34084,0.983738
34085,0.667098
34086,0.998215
34087,0.960927
34088,0.826201
34089,0.980810
34090,0.993257
34091,0.990955
34092,0.996159
34093,0.989214
34094,0.999478
34095,0.994673
34096,0.989869
34097,0.994097
34098,0.998598
34099,0.998763
34100,0.992425
34101,0.993662
34102,0.865362
34103,0.978703
34104,0.945371
34105,0.991739
34106,0.948359
34107,0.996417
34108,0.988799
34109,0.999658
34110,0.975509
34111,0.998891
34112,0.999277
34113,0.993853
34114,0.948537
34115,0.992659
34116,0.945029
34117,0.997103
34118,0.965725
34119,0.987978
34120,0.974453
34121,0.993232
34122,0.985788
34123,0.968183
34124,0.996648
34125,0.994019
34126,0.996602
34127,0.998715
34128,0.986869
34129,0.999827
34130,0.865545
34131,0.995590
34132,0.998088
34133,0.970158
34134,0.985243
34135,0.998364
34136,0.805546
34137,0.794984
34138,0.996289
34139,0.989339
34140,0.996701
34141,0.998283
34142,0.984191
34143,0.147406
34144,0.988929
34145,0.985866
34146,0.958099
34147,0.986852
34148,0.985113
34149,0.996710
34150,0.999305
34151,0.933150
34152,0.910562
34153,0.882164
34154,0.983513
34155,0.989695
34156,0.996001
34157,0.997451
34158,0.992859
34159,0.997162
34160,0.997922
34161,0.921969
34162,0.942822
34163,0.902152
34164,0.989404
34165,0.982334
34166,0.989007
34167,0.959888
34168,0.977952
34169,0.993514
34170,0.992761
34171,0.798347
34172,0.753960
34173,0.926382
34174,0.985117
34175,0.994934
34176,0.988454
34177,0.977343
34178,0.963322
34179,0.982444
34180,0.986224
34181,0.999511
34182,0.985489
34183,0.980184
34184,0.978688
34185,0.997131
34186,0.989617
34187,0.880388
34188,0.849665
34189,0.999187
34190,0.969800
34191,0.998891
34192,0.980840
34193,0.973941
34194,0.969902
34195,0.955534
34196,0.997542
34197,0.994993
34198,0.988929
34199,0.996614
34200,0.999860
34201,0.985328
34202,0.999874
34203,0.992941
34204,0.998779
34205,0.994984
34206,0.999687
34207,0.995973
34208,0.996564
34209,0.354097
34210,0.985651
34211,0.995808
34212,0.992476
34213,0.985695
34214,0.962136
34215,0.914149
34216,0.987018
34217,0.998105
34218,0.970325
34219,0.925399
34220,0.996570
34221,0.996431
34222,0.974161
34223,0.979553
34224,0.974744
34225,0.957730
34226,0.953683
34227,0.989287
34228,0.996568
34229,0.993902
34230,0.997179
34231,0.997486
34232,0.996525
34233,0.970032
34234,0.998993
34235,0.960886
34236,0.956890
34237,0.999129
34238,0.991735
34239,0.995376
34240,0.983643
34241,0.954275
34242,0.994797
34243,0.994947
34244,0.992081
34245,0.866928
34246,0.957547
34247,0.996362
34248,0.982638
34249,0.997424
34250,0.992942
34251,0.967151
34252,0.999354
34253,0.966436
34254,0.983283
34255,0.919277
34256,0.998312
34257,0.887221
34258,0.456725
34259,0.989224
34260,0.999882
34261,0.933059
34262,0.999012
34263,0.998850
34264,0.991928
34265,0.984107
34266,0.997367
34267,0.996548
34268,0.994755
34269,0.999927
34270,0.999745
34271,0.994728
34272,0.995185
34273,0.995096
34274,0.905923
34275,0.991240
34276,0.917557
34277,0.994274
34278,0.992876
34279,0.998443
34280,0.998778
34281,0.994167
34282,0.959249
34283,0.999271
34284,0.972705
34285,0.967813
34286,0.991014
34287,0.611506
34288,0.935724
34289,0.930106
34290,0.994170
34291,0.996806
34292,0.997815
34293,0.988931
34294,0.947778
34295,0.985280
34296,0.994580
34297,0.997122
34298,0.993256
34299,0.997296
34300,0.955092
34301,0.867594
34302,0.952695
34303,0.997205
34304,0.977744
34305,0.998438
34306,0.989257
34307,0.989898
34308,0.933239
34309,0.799474
34310,0.930494
34311,0.983345
34312,0.892150
34313,0.994207
34314,0.998481
34315,0.521162
34316,0.983306
34317,0.993696
34318,0.995087
34319,0.871759
34320,0.990985
34321,0.985984
34322,0.996117
34323,0.924963
34324,0.918091
34325,0.991029
34326,0.998477
34327,0.988004
34328,0.948191
34329,0.271935
34330,0.995807
34331,0.986517
34332,0.994390
34333,0.990866
34334,0.993328
34335,0.945364
34336,0.663933
34337,0.983480
34338,0.906947
34339,0.993757
34340,0.981402
34341,0.999310
34342,0.996922
34343,0.543769
34344,0.912230
34345,0.980522
34346,0.999459
34347,0.987348
34348,0.995096
34349,0.999496
34350,0.991521
34351,0.966588
34352,0.993671
34353,0.983016
34354,0.858260
34355,0.988282
34356,0.953143
34357,0.998485
34358,0.990189
34359,0.585997
34360,0.991025
34361,0.992789
34362,0.999831
34363,0.998685
34364,0.986182
34365,0.989515
34366,0.989944
34367,0.997965
34368,0.997031
34369,0.936153
34370,0.994639
34371,0.999380
34372,0.995735
34373,0.990305
34374,0.998596
34375,0.999647
34376,0.997478
34377,0.957599
34378,0.994793
34379,0.995745
34380,0.993265
34381,0.972434
34382,0.994577
34383,0.969186
34384,0.973033
34385,0.982937
34386,0.967607
34387,0.968540
34388,0.994166
34389,0.977493
34390,0.976982
34391,0.911594
34392,0.972082
34393,0.990807
34394,0.906945
34395,0.995772
34396,0.994723
34397,0.996135
34398,0.988233
34399,0.988182
34400,0.982596
34401,0.066380
34402,0.998573
34403,0.793570
34404,0.993373
34405,0.997616
34406,0.996072
34407,0.992800
34408,0.998620
34409,0.995561
34410,0.993729
34411,0.997630
34412,0.991470
34413,0.930208
34414,0.985895
34415,0.997062
34416,0.999695
34417,0.996208
34418,0.999838
34419,0.977556
34420,0.990089
34421,0.339822
34422,0.999216
34423,0.809636
34424,0.970563
34425,0.991808
34426,0.992017
34427,0.992403
34428,0.998879
34429,0.997713
34430,0.997846
34431,0.993807
34432,0.998840
34433,0.908466
34434,0.998627
34435,0.915322
34436,0.991651
34437,0.987877
34438,0.985268
34439,0.992615
34440,0.999342
34441,0.993804
34442,0.902122
34443,0.984559
34444,0.926581
34445,0.985801
34446,0.976617
34447,0.996323
34448,0.929238
34449,0.994196
34450,0.749919
34451,0.940266
34452,0.995324
34453,0.978955
34454,0.984082
34455,0.981915
34456,0.998434
34457,0.918173
34458,0.781714
34459,0.988527
34460,0.759658
34461,0.981531
34462,0.379433
34463,0.991598
34464,0.997673
34465,0.992493
34466,0.977394
34467,0.996732
34468,0.989258
34469,0.995107
34470,0.997638
34471,0.994739
34472,0.463003
34473,0.998662
34474,0.998758
34475,0.935837
34476,0.979643
34477,0.770027
34478,0.987488
34479,0.993568
34480,0.979299
34481,0.997144
34482,0.981118
34483,0.989471
34484,0.982083
34485,0.997678
34486,0.975370
34487,0.999809
34488,0.302855
34489,0.935421
34490,0.907052
34491,0.984553
34492,0.994178
34493,0.997457
34494,0.997373
34495,0.988140
34496,0.985653
34497,0.998523
34498,0.993919
34499,0.999095
34500,0.998821
34501,0.484525
34502,0.982557
34503,0.814137
34504,0.997706
34505,0.969277
34506,0.984349
34507,0.970630
34508,0.997635
34509,0.996483
34510,0.997745
34511,0.971086
34512,0.997684
34513,0.964995
34514,0.999651
34515,0.923988
34516,0.954564
34517,0.998175
34518,0.997760
34519,0.998373
34520,0.998794
34521,0.969277
34522,0.984995
34523,0.993337
34524,0.726922
34525,0.976538
34526,0.980748
34527,0.998640
34528,0.943549
34529,0.288101
34530,0.989186
34531,0.992694
34532,0.994074
34533,0.997428
34534,0.996572
34535,0.972744
34536,0.987058
34537,0.985377
34538,0.993818
34539,0.045741
34540,0.992014
34541,0.996748
34542,0.991183
34543,0.994595
34544,0.557817
34545,0.993116
34546,0.982724
34547,0.981699
34548,0.985558
34549,0.942712
34550,0.992555
34551,0.995925
34552,0.994833
34553,0.993778
34554,0.978917
34555,0.992700
34556,0.995705
34557,0.768356
34558,0.986074
34559,0.895990
34560,0.998879
34561,0.981090
34562,0.996666
34563,0.993967
34564,0.924887
34565,0.983116
34566,0.991148
34567,0.964853
34568,0.989577
34569,0.836437
34570,0.993071
34571,0.995391
34572,0.994724
34573,0.951262
34574,0.989282
34575,0.911381
34576,0.997129
34577,0.996940
34578,0.948222
34579,0.985998
34580,0.997055
34581,0.993604
34582,0.995943
34583,0.998338
34584,0.996224
34585,0.653865
34586,0.885759
34587,0.998626
34588,0.971801
34589,0.989038
34590,0.997880
34591,0.975501
34592,0.946606
34593,0.995650
34594,0.988662
34595,0.820645
34596,0.986183
34597,0.969520
34598,0.999190
34599,0.999519
34600,0.887400
34601,0.960436
34602,0.966729
34603,0.983908
34604,0.995804
34605,0.992715
34606,0.999696
34607,0.941621
34608,0.184442
34609,0.985741
34610,0.984748
34611,0.989568
34612,0.997942
34613,0.998033
34614,0.936932
34615,0.997986
34616,0.996215
34617,0.972013
34618,0.994915
34619,0.997252
34620,0.996781
34621,0.887973
34622,0.982447
34623,0.998346
34624,0.952709
34625,0.992532
34626,0.998192
34627,0.996912
34628,0.990108
34629,0.985518
34630,0.875555
34631,0.991653
34632,0.994960
34633,0.668322
34634,0.997786
34635,0.827901
34636,0.990841
34637,0.987488
34638,0.986268
34639,0.990210
34640,0.877411
34641,0.992735
34642,0.968821
34643,0.998942
34644,0.982662
34645,0.505360
34646,0.926538
34647,0.999244
34648,0.964773
34649,0.988530
34650,0.939597
34651,0.995653
34652,0.940980
34653,0.976452
34654,0.977347
34655,0.992432
